snapshot_date,store_id,product_id,available_stock,on_hand_stock,reserved_stock,committed_stock,inventory_on_order,safety_stock
2025-04-09,S093,P03514,283,390,106,1,114,88
2025-12-06,S002,P03271,284,332,17,31,46,27
2025-06-23,S080,P03954,66,69,0,3,114,39
2025-01-05,S051,P03080,27,49,10,12,120,11
2025-12-31,S076,P03712,306,408,5,97,118,81
2025-03-09,S070,P02022,229,357,56,72,199,52
2025-05-23,S009,P00444,279,381,83,19,31,23
2025-06-22,S073,P01762,30,49,7,12,22,96
2025-08-02,S090,P00780,117,195,44,34,167,27
2025-07-07,S089,P02131,348,556,165,43,163,68
2025-12-21,S026,P00061,139,290,86,65,134,82
2025-02-07,S064,P04056,16,24,5,3,167,33
2025-01-06,S074,P02433,320,445,85,40,178,68
2025-04-01,S044,P03381,80,140,39,21,130,50
2025-09-01,S034,P04674,189,236,29,18,114,52
2025-11-20,S016,P03721,171,256,24,61,28,14
2025-07-09,S066,P02528,80,103,1,22,98,21
2025-01-04,S049,P04831,291,383,47,45,98,61
2025-01-04,S035,P04100,362,410,48,0,155,52
2025-11-01,S098,P00834,183,278,45,50,195,86
2025-02-04,S045,P02034,106,124,3,15,198,92
2025-06-27,S074,P02163,242,318,17,59,108,72
2025-11-29,S081,P03474,371,484,27,86,138,49
2025-01-21,S099,P04518,90,153,38,25,110,46
2025-12-31,S074,P02794,318,366,24,24,119,41
2025-05-08,S054,P02549,115,142,5,22,180,89
2025-07-14,S092,P00738,103,156,13,40,100,81
2025-04-14,S055,P04818,164,276,36,76,191,34
2025-12-21,S042,P02920,163,297,69,65,81,12
2025-01-22,S073,P01165,505,558,31,22,9,23
2025-03-17,S039,P01764,250,481,105,126,177,59
2025-11-09,S095,P02398,409,526,98,19,193,14
2025-02-03,S068,P04308,28,34,5,1,119,96
2025-06-14,S092,P02812,108,131,19,4,198,91
2025-12-22,S043,P02265,298,483,49,136,143,81
2025-10-30,S088,P01154,345,475,23,107,178,59
2025-11-17,S085,P00003,105,172,37,30,150,78
2025-07-16,S100,P04936,273,452,65,114,13,34
2025-04-27,S016,P04792,319,533,116,98,131,16
2025-10-03,S023,P04044,278,343,64,1,77,36
2025-12-15,S055,P02905,102,196,52,42,176,49
2025-12-22,S078,P00276,229,397,111,57,161,49
2025-10-01,S053,P03518,236,356,105,15,178,16
2025-08-22,S079,P00442,467,576,100,9,84,85
2025-09-06,S094,P00383,119,185,46,20,196,95
2025-05-11,S057,P02252,163,178,8,7,181,20
2025-05-03,S042,P03865,113,154,9,32,179,47
2025-05-10,S059,P01838,17,21,0,4,31,44
2025-10-13,S042,P01845,254,563,158,151,179,50
2025-09-07,S070,P00366,88,140,21,31,172,54
2025-07-31,S018,P00403,58,105,20,27,90,31
2025-02-15,S052,P01879,111,172,19,42,132,70
2025-04-20,S034,P03120,95,102,1,6,166,41
2025-09-18,S041,P04452,356,575,107,112,136,59
2025-05-08,S084,P00789,382,489,106,1,30,25
2025-11-22,S066,P02244,260,425,70,95,54,35
2025-02-20,S081,P01367,213,320,12,95,31,92
2025-06-28,S017,P04059,82,130,24,24,40,96
2025-06-25,S060,P03724,296,424,79,49,139,86
2025-12-05,S024,P01824,190,251,21,40,149,22
2025-11-28,S092,P01063,112,171,32,27,63,85
2025-02-20,S042,P03318,290,517,135,92,62,21
2025-06-04,S083,P01365,467,597,65,65,194,14
2025-05-23,S061,P02325,244,387,56,87,50,76
2025-12-11,S021,P04279,232,338,78,28,82,20
2025-07-28,S007,P04798,255,515,108,152,104,25
2025-05-20,S088,P01371,199,238,19,20,38,39
2025-07-07,S075,P03381,224,324,48,52,172,51
2025-06-15,S055,P01610,68,105,22,15,48,57
2025-12-01,S037,P04400,335,437,7,95,98,99
2025-11-29,S058,P01887,232,297,33,32,150,38
2025-08-07,S090,P01249,417,514,63,34,53,16
2025-06-10,S027,P01661,300,412,93,19,154,71
2025-01-29,S065,P03495,375,526,144,7,7,20
2025-07-12,S064,P01812,141,224,64,19,15,60
2025-10-01,S043,P01319,223,265,40,2,58,66
2025-08-07,S065,P04985,14,27,7,6,7,43
2025-02-13,S092,P01713,327,466,30,109,77,85
2025-07-04,S060,P01234,52,77,14,11,106,75
2025-01-23,S092,P04360,44,64,17,3,196,46
2025-09-12,S095,P03682,359,467,1,107,129,79
2025-12-18,S054,P03252,206,240,9,25,187,41
2025-04-23,S028,P00039,79,149,37,33,149,68
2025-08-26,S099,P02163,400,568,107,61,147,11
2025-03-22,S017,P02473,183,266,9,74,140,82
2025-09-29,S005,P02635,173,241,23,45,1,15
2025-02-20,S007,P01322,71,109,16,22,37,82
2025-07-07,S047,P04584,342,518,44,132,135,11
2025-09-26,S080,P01555,184,312,37,91,142,62
2025-11-26,S004,P01022,364,502,48,90,156,44
2025-10-06,S055,P02543,378,528,118,32,71,78
2025-04-02,S100,P02520,50,67,3,14,13,99
2025-03-21,S043,P02199,103,139,27,9,167,81
2025-08-05,S046,P02973,154,174,19,1,99,46
2025-01-02,S071,P03435,232,278,4,42,108,80
2025-05-22,S029,P01962,233,265,25,7,125,59
2025-02-20,S064,P04734,292,409,37,80,76,59
2025-12-05,S025,P04213,143,155,7,5,156,29
2025-05-22,S044,P01708,305,442,83,54,145,57
2025-12-15,S046,P00557,305,503,62,136,6,54
2025-11-27,S049,P00821,343,363,7,13,138,74
2025-11-03,S074,P03767,246,328,1,81,175,87
2025-10-04,S011,P01968,169,349,100,80,117,61
2025-04-25,S056,P00388,391,434,22,21,121,79
2025-05-08,S030,P00072,96,144,39,9,164,15
2025-09-16,S030,P04663,77,115,23,15,135,43
2025-12-27,S078,P00520,430,585,89,66,115,26
2025-03-10,S066,P04179,144,198,47,7,183,72
2025-03-19,S069,P02956,329,527,134,64,104,25
2025-03-28,S079,P02876,16,29,6,7,106,50
2025-04-03,S074,P00591,70,125,33,22,38,36
2025-06-05,S023,P02874,57,84,20,7,148,80
2025-04-10,S093,P01769,179,304,69,56,91,58
2025-11-15,S005,P00337,36,56,8,12,137,34
2025-04-17,S073,P04079,399,486,2,85,92,29
2025-12-10,S097,P01177,354,416,54,8,160,66
2025-05-06,S010,P02539,46,56,7,3,189,91
2025-11-24,S017,P00403,295,499,145,59,11,52
2025-10-17,S017,P03138,274,373,64,35,37,20
2025-03-04,S074,P02573,174,321,84,63,182,33
2025-05-29,S022,P00981,350,481,58,73,114,65
2025-01-27,S086,P04316,155,193,13,25,128,77
2025-07-08,S050,P02478,304,448,46,98,84,87
2025-09-04,S003,P00517,389,584,63,132,122,46
2025-11-03,S064,P04824,333,456,93,30,124,57
2025-06-21,S021,P00475,282,350,29,39,156,74
2025-04-03,S082,P04571,250,425,100,75,46,13
2025-09-24,S092,P02651,336,377,22,19,30,53
2025-06-04,S055,P03203,200,252,20,32,21,96
2025-01-20,S001,P03558,334,427,41,52,179,61
2025-01-28,S081,P04446,401,592,41,150,34,56
2025-12-04,S006,P03823,443,531,30,58,119,49
2025-09-16,S068,P04348,391,552,28,133,95,53
2025-04-22,S031,P01252,300,522,115,107,119,28
2025-03-08,S060,P04096,70,98,24,4,193,89
2025-08-18,S031,P01633,372,525,153,0,54,32
2025-06-30,S098,P02557,346,587,115,126,62,63
2025-03-25,S042,P03756,283,514,117,114,196,49
2025-01-02,S094,P03489,31,51,11,9,128,44
2025-06-22,S025,P01289,212,255,11,32,74,52
2025-11-27,S070,P02529,128,225,52,45,3,94
2025-05-30,S007,P01754,374,482,18,90,69,14
2025-12-09,S040,P00674,26,30,3,1,101,35
2025-08-02,S019,P03042,222,281,33,26,25,41
2025-02-19,S039,P00651,130,240,55,55,93,37
2025-03-04,S005,P04449,288,477,111,78,162,78
2025-10-18,S087,P04967,33,40,2,5,11,82
2025-10-13,S055,P01861,100,133,0,33,186,54
2025-02-26,S096,P02883,303,311,0,8,103,99
2025-09-02,S031,P02422,384,454,69,1,173,24
2025-05-21,S003,P01824,377,569,62,130,184,25
2025-04-08,S017,P02567,400,411,8,3,10,45
2025-01-06,S036,P03334,357,423,47,19,119,90
2025-06-24,S068,P02875,44,55,6,5,196,51
2025-05-16,S029,P01204,249,293,8,36,80,58
2025-01-27,S085,P04924,72,112,14,26,87,91
2025-07-22,S003,P01186,284,397,56,57,102,40
2025-10-06,S078,P00853,283,385,97,5,9,19
2025-07-01,S057,P02960,71,134,34,29,75,89
2025-03-06,S085,P02865,70,99,2,27,102,12
2025-05-05,S071,P02377,424,552,112,16,178,47
2025-05-06,S003,P04245,50,74,9,15,159,90
2025-05-27,S099,P00681,157,247,33,57,4,37
2025-10-27,S058,P03666,80,111,19,12,17,96
2025-02-03,S044,P03561,94,136,34,8,135,44
2025-09-15,S043,P01509,305,481,132,44,119,51
2025-10-20,S047,P01393,324,472,14,134,52,22
2025-04-30,S004,P01249,18,37,10,9,120,38
2025-05-02,S097,P00230,152,233,43,38,0,21
2025-03-14,S044,P01380,288,513,81,144,20,33
2025-07-30,S031,P03099,442,510,18,50,4,48
2025-03-14,S073,P01542,323,432,109,0,111,55
2025-12-30,S008,P04399,188,284,67,29,188,81
2025-11-27,S052,P04958,275,389,32,82,29,86
2025-11-22,S029,P02812,308,396,9,79,145,44
2025-05-22,S058,P02917,83,134,29,22,120,69
2025-05-22,S092,P04127,329,482,28,125,173,90
2025-02-08,S050,P00010,440,588,138,10,30,14
2025-10-11,S100,P00693,49,72,11,12,43,68
2025-10-29,S001,P02846,48,67,14,5,22,83
2025-05-11,S069,P01547,295,448,60,93,168,31
2025-11-06,S065,P02454,123,211,53,35,39,85
2025-03-20,S075,P01042,255,329,17,57,77,50
2025-09-28,S004,P00008,101,155,26,28,39,97
2025-08-19,S073,P02138,112,194,46,36,153,38
2025-08-23,S025,P03866,305,443,107,31,66,38
2025-01-21,S045,P01536,322,454,1,131,44,91
2025-11-26,S079,P03010,306,513,135,72,150,39
2025-08-18,S044,P00481,93,98,1,4,173,64
2025-01-23,S090,P04784,206,303,69,28,111,40
2025-07-25,S007,P03199,335,421,71,15,143,39
2025-05-01,S082,P00270,79,111,15,17,119,10
2025-11-30,S041,P03843,231,332,78,23,56,78
2025-12-05,S083,P01682,223,469,139,107,135,79
2025-05-29,S047,P02551,281,395,55,59,180,75
2025-11-10,S033,P04489,380,490,95,15,21,46
2025-03-30,S053,P04081,91,122,28,3,20,47
2025-05-03,S020,P00225,199,290,10,81,181,29
2025-08-10,S010,P00650,73,127,18,36,41,76
2025-12-09,S012,P01804,200,289,12,77,119,53
2025-08-16,S047,P01081,313,490,44,133,50,38
2025-02-06,S097,P00136,241,318,40,37,144,32
2025-09-11,S016,P01278,227,384,85,72,12,74
2025-09-02,S080,P02243,75,101,25,1,19,97
2025-11-29,S087,P01884,24,29,1,4,132,72
2025-11-10,S100,P04527,506,549,23,20,171,70
2025-08-02,S076,P01189,120,248,70,58,102,78
2025-08-15,S004,P02592,65,94,2,27,86,82
2025-04-04,S091,P00006,187,365,108,70,192,72
2025-08-20,S012,P04332,60,100,13,27,56,45
2025-01-10,S009,P04540,91,156,32,33,79,15
2025-11-02,S096,P00262,123,138,3,12,65,52
2025-07-04,S062,P01666,401,492,18,73,174,65
2025-03-02,S044,P01875,110,158,20,28,111,19
2025-10-14,S061,P04619,156,218,37,25,50,59
2025-08-14,S038,P02851,158,255,23,74,128,48
2025-06-14,S035,P00375,174,347,103,70,191,98
2025-11-01,S070,P03954,180,219,31,8,66,28
2025-04-06,S005,P03658,208,380,84,88,100,27
2025-05-17,S081,P04129,42,63,14,7,33,32
2025-03-30,S045,P02936,19,23,3,1,165,83
2025-01-03,S033,P02004,193,256,40,23,176,79
2025-07-27,S045,P01478,260,469,90,119,16,30
2025-07-28,S078,P03092,197,375,68,110,89,42
2025-11-27,S042,P02974,178,303,52,73,164,27
2025-10-21,S053,P00893,353,419,31,35,38,27
2025-12-23,S027,P00750,121,226,66,39,140,78
2025-08-30,S011,P03439,124,189,14,51,7,51
2025-06-15,S065,P03974,420,532,12,100,37,36
2025-02-21,S048,P04633,39,51,9,3,151,42
2025-08-24,S049,P00396,405,505,74,26,128,92
2025-08-15,S043,P04974,348,598,80,170,157,48
2025-04-11,S040,P02725,334,399,42,23,132,72
2025-09-05,S072,P00328,207,292,3,82,112,98
2025-02-19,S089,P03550,109,189,39,41,167,68
2025-07-24,S034,P04003,287,363,52,24,71,21
2025-09-06,S029,P03521,73,106,24,9,63,93
2025-05-23,S050,P04152,321,450,92,37,167,98
2025-12-17,S021,P03041,180,384,114,90,80,70
2025-06-15,S005,P00294,94,199,56,49,18,35
2025-06-02,S018,P04531,121,272,80,71,173,53
2025-01-08,S002,P02231,405,529,87,37,114,83
2025-07-20,S065,P01423,326,392,37,29,41,35
2025-07-24,S025,P00116,179,258,13,66,89,88
2025-10-15,S077,P03493,423,500,30,47,157,85
2025-04-12,S054,P01040,134,254,72,48,8,42
2025-08-18,S033,P01309,294,362,9,59,99,83
2025-11-27,S091,P03143,265,363,53,45,133,73
2025-02-24,S100,P02505,337,576,113,126,199,42
2025-05-22,S052,P00390,201,280,55,24,81,14
2025-09-26,S096,P00265,98,190,42,50,42,87
2025-12-13,S034,P00608,235,296,15,46,77,67
2025-01-24,S055,P02352,366,543,78,99,43,47
2025-12-17,S068,P01255,269,527,144,114,135,57
2025-07-28,S093,P00837,112,174,29,33,179,22
2025-07-26,S099,P01410,22,29,4,3,117,27
2025-09-16,S024,P01606,246,307,52,9,154,82
2025-02-22,S013,P03272,111,193,26,56,194,61
2025-04-10,S012,P00079,181,259,34,44,16,58
2025-01-17,S074,P03092,344,507,44,119,190,92
2025-06-03,S025,P00227,240,424,89,95,177,18
2025-01-14,S034,P04371,317,435,55,63,105,93
2025-09-16,S045,P03881,32,45,12,1,183,51
2025-07-14,S036,P02735,32,45,7,6,57,51
2025-07-13,S031,P02296,240,456,115,101,70,45
2025-10-11,S098,P00074,168,345,101,76,25,23
2025-08-10,S089,P02798,48,75,10,17,76,39
2025-02-07,S002,P03263,123,197,55,19,76,81
2025-08-14,S027,P01082,157,328,74,97,52,60
2025-05-13,S086,P03605,283,596,162,151,121,38
2025-09-25,S077,P04143,204,248,19,25,85,80
2025-05-22,S004,P02188,174,284,47,63,33,26
2025-09-18,S039,P01291,84,105,20,1,36,64
2025-03-04,S006,P02851,70,114,25,19,126,22
2025-10-30,S077,P03861,128,242,45,69,102,92
2025-08-03,S006,P04557,282,368,59,27,63,74
2025-06-19,S045,P00008,33,43,5,5,12,77
2025-08-30,S090,P04083,69,86,1,16,18,70
2025-05-01,S002,P00308,362,498,123,13,114,20
2025-03-20,S020,P00781,401,495,80,14,9,66
2025-03-27,S085,P00772,148,329,86,95,76,15
2025-09-30,S021,P02441,262,365,3,100,123,89
2025-03-09,S070,P00366,185,239,3,51,23,50
2025-06-07,S085,P01968,214,304,79,11,135,57
2025-02-27,S087,P00686,270,400,24,106,172,53
2025-12-29,S012,P04691,363,568,61,144,25,31
2025-12-18,S018,P03178,344,514,71,99,72,98
2025-10-27,S051,P02249,448,530,68,14,117,90
2025-02-20,S063,P04141,192,278,60,26,109,73
2025-05-07,S061,P04448,24,25,1,0,100,64
2025-11-05,S047,P03318,222,330,63,45,135,97
2025-11-17,S012,P04437,336,500,38,126,37,56
2025-09-12,S041,P04871,232,313,74,7,145,78
2025-12-06,S032,P04494,209,271,0,62,69,27
2025-03-17,S033,P02078,39,40,0,1,71,87
2025-01-30,S077,P03510,355,499,30,114,193,47
2025-08-16,S022,P04418,271,349,22,56,8,96
2025-07-20,S002,P04306,214,478,128,136,99,72
2025-07-04,S014,P01145,125,172,10,37,115,31
2025-11-28,S006,P03301,74,140,29,37,78,21
2025-07-28,S027,P01676,211,295,74,10,6,85
2025-06-26,S100,P04710,193,268,68,7,98,86
2025-11-13,S075,P02221,181,321,81,59,79,61
2025-10-11,S095,P02467,475,555,8,72,129,10
2025-03-20,S097,P04211,20,31,6,5,39,23
2025-12-11,S026,P03916,256,582,160,166,85,87
2025-07-05,S031,P04745,425,581,107,49,55,86
2025-01-21,S023,P01271,255,337,77,5,103,68
2025-04-10,S079,P04196,264,444,129,51,138,79
2025-12-19,S067,P03155,209,235,18,8,196,45
2025-12-31,S042,P04822,261,364,79,24,2,42
2025-04-08,S056,P00962,61,64,2,1,127,10
2025-05-06,S046,P02939,256,334,27,51,21,92
2025-11-02,S032,P03318,282,376,84,10,182,93
2025-07-28,S053,P03010,161,258,39,58,165,88
2025-10-23,S020,P00663,430,554,89,35,136,94
2025-11-01,S098,P02557,67,102,12,23,129,64
2025-03-01,S008,P04119,341,387,4,42,54,84
2025-07-10,S011,P03341,87,154,29,38,126,73
2025-05-23,S012,P03189,105,142,15,22,135,39
2025-06-02,S044,P02447,197,292,32,63,28,31
2025-08-02,S080,P00959,96,130,18,16,45,31
2025-09-01,S088,P03202,273,439,72,94,75,34
2025-12-09,S015,P02046,153,276,77,46,17,84
2025-04-08,S088,P00147,83,94,10,1,14,86
2025-05-15,S089,P04895,374,578,80,124,67,70
2025-09-30,S078,P03707,451,502,19,32,19,41
2025-06-14,S010,P01795,108,213,62,43,70,64
2025-02-08,S075,P02436,49,63,9,5,54,11
2025-05-09,S078,P02139,53,85,18,14,98,23
2025-06-15,S002,P04546,86,117,7,24,11,50
2025-08-08,S026,P01446,89,113,16,8,30,65
2025-12-13,S095,P02587,369,542,84,89,184,10
2025-03-16,S047,P04185,301,345,28,16,21,81
2025-03-26,S002,P04667,153,296,72,71,168,63
2025-01-22,S018,P03882,306,438,65,67,66,78
2025-06-29,S023,P04499,238,431,108,85,177,65
2025-03-28,S066,P04073,213,355,42,100,78,48
2025-05-25,S092,P00885,300,378,68,10,11,85
2025-02-04,S032,P02373,439,591,76,76,32,54
2025-04-29,S077,P02528,360,504,8,136,188,47
2025-10-09,S063,P02419,66,86,1,19,154,19
2025-11-02,S013,P04846,80,91,1,10,13,75
2025-08-21,S022,P01993,262,344,49,33,71,46
2025-02-25,S063,P03268,396,509,57,56,188,74
2025-11-04,S017,P01042,392,510,24,94,178,89
2025-04-20,S098,P00065,315,348,29,4,116,29
2025-10-05,S088,P01074,96,179,31,52,94,56
2025-07-09,S073,P04079,282,343,13,48,22,53
2025-01-07,S084,P02121,143,243,55,45,98,40
2025-06-25,S001,P03783,151,202,32,19,146,17
2025-09-08,S079,P04272,75,94,16,3,134,64
2025-12-23,S067,P00886,388,508,106,14,141,36
2025-07-08,S009,P01776,268,412,96,48,177,75
2025-11-14,S004,P00233,236,444,88,120,145,73
2025-06-05,S045,P02007,181,364,81,102,104,59
2025-08-08,S078,P00857,268,385,53,64,173,79
2025-05-06,S100,P02144,378,471,49,44,42,58
2025-07-01,S079,P01835,348,362,1,13,86,95
2025-01-11,S048,P01298,77,90,2,11,60,51
2025-09-19,S030,P01317,349,418,1,68,106,77
2025-06-20,S054,P04381,262,298,29,7,13,60
2025-11-18,S059,P01340,219,483,123,141,89,74
2025-06-30,S052,P02382,486,513,4,23,72,95
2025-08-26,S051,P04951,289,392,27,76,99,78
2025-10-21,S041,P02428,192,312,44,76,58,11
2025-02-21,S061,P03340,277,492,77,138,190,76
2025-05-24,S031,P01369,44,74,19,11,59,32
2025-01-29,S011,P02561,380,478,11,87,24,17
2025-11-28,S035,P00729,108,156,45,3,32,16
2025-01-30,S094,P03200,74,99,20,5,114,28
2025-07-28,S088,P04864,266,435,79,90,26,54
2025-06-27,S056,P01890,301,417,38,78,78,65
2025-10-10,S026,P04971,106,136,6,24,0,30
2025-10-30,S076,P02639,69,100,29,2,80,39
2025-01-21,S091,P02136,297,348,20,31,182,21
2025-07-24,S099,P00323,31,40,7,2,65,82
2025-09-15,S043,P01240,360,577,54,163,55,71
2025-08-09,S059,P01523,202,232,16,14,192,19
2025-08-23,S061,P03750,295,331,29,7,58,78
2025-01-25,S065,P03056,212,298,22,64,144,67
2025-12-25,S075,P02926,161,218,0,57,84,13
2025-04-17,S087,P00838,169,340,77,94,162,47
2025-03-17,S037,P03137,260,466,98,108,149,82
2025-07-01,S048,P03853,85,105,12,8,56,95
2025-11-26,S034,P02779,158,345,100,87,126,76
2025-04-13,S063,P03525,284,365,67,14,167,34
2025-07-21,S089,P03450,132,189,12,45,11,93
2025-12-06,S068,P00429,220,264,28,16,23,60
2025-06-03,S024,P03868,414,456,25,17,66,26
2025-08-01,S083,P02066,338,594,154,102,105,45
2025-04-25,S040,P02753,413,552,82,57,157,34
2025-08-01,S005,P00674,175,317,75,67,197,76
2025-04-01,S067,P02982,301,337,22,14,156,48
2025-10-20,S089,P02361,363,566,45,158,154,50
2025-11-25,S082,P03031,180,297,76,41,158,54
2025-08-11,S022,P02758,254,475,116,105,103,42
2025-09-06,S064,P01475,105,134,15,14,113,82
2025-03-05,S052,P03818,260,404,42,102,84,43
2025-07-13,S025,P03207,176,239,32,31,97,51
2025-09-03,S012,P02437,32,36,4,0,174,88
2025-09-18,S045,P04018,192,245,40,13,126,57
2025-01-15,S055,P03530,205,249,19,25,101,34
2025-03-15,S081,P01663,125,151,1,25,109,94
2025-06-23,S067,P04089,76,125,13,36,149,77
2025-10-10,S054,P00154,176,293,35,82,69,84
2025-07-04,S067,P03521,368,533,125,40,157,39
2025-10-31,S061,P00618,275,354,68,11,116,68
2025-06-29,S045,P01717,431,479,0,48,91,13
2025-07-17,S100,P04034,259,430,66,105,66,57
2025-08-16,S011,P03589,30,31,0,1,30,47
2025-10-14,S008,P04053,483,579,39,57,74,34
2025-04-30,S054,P01143,180,254,53,21,193,79
2025-07-15,S082,P01085,266,304,31,7,18,55
2025-07-27,S086,P03944,210,452,113,129,124,23
2025-09-25,S087,P00599,331,424,85,8,89,65
2025-09-26,S027,P02304,392,482,64,26,60,88
2025-05-19,S013,P02258,103,130,8,19,92,80
2025-04-16,S053,P04334,412,560,34,114,75,68
2025-01-16,S065,P01326,150,191,8,33,15,72
2025-10-16,S027,P00141,168,290,41,81,116,55
2025-08-09,S045,P01157,257,400,41,102,32,78
2025-02-08,S012,P00661,437,559,55,67,150,20
2025-06-30,S093,P02761,362,445,64,19,44,86
2025-04-30,S010,P02410,293,313,20,0,167,13
2025-03-27,S006,P01593,496,547,1,50,152,61
2025-11-06,S005,P01538,320,446,112,14,160,87
2025-03-24,S092,P04314,193,275,48,34,96,26
2025-12-16,S083,P01897,163,239,69,7,86,77
2025-06-10,S034,P02129,88,121,11,22,23,67
2025-08-08,S053,P04384,213,400,78,109,6,90
2025-07-09,S011,P04858,74,90,9,7,3,84
2025-05-29,S012,P04069,243,445,80,122,15,57
2025-09-28,S097,P04582,334,473,111,28,43,32
2025-10-06,S033,P03749,345,386,1,40,66,44
2025-09-07,S060,P01008,88,202,58,56,38,80
2025-09-11,S084,P04471,132,153,6,15,104,63
2025-04-06,S024,P02152,143,244,55,46,198,91
2025-05-05,S098,P04925,385,545,150,10,122,99
2025-03-15,S016,P01979,90,135,27,18,63,32
2025-01-01,S054,P03042,315,547,144,88,22,18
2025-08-17,S021,P00049,118,208,37,53,161,52
2025-04-17,S034,P00040,144,169,18,7,166,60
2025-07-19,S064,P04988,366,421,54,1,129,40
2025-08-01,S065,P03183,221,420,89,110,155,75
2025-01-13,S005,P00432,24,33,3,6,73,94
2025-06-25,S036,P00033,372,388,10,6,58,95
2025-02-12,S070,P04087,42,52,6,4,128,57
2025-04-12,S079,P02743,385,539,123,31,20,97
2025-11-17,S013,P01518,255,275,17,3,15,49
2025-12-04,S020,P01836,55,56,0,1,25,83
2025-03-03,S008,P01704,377,507,31,99,164,94
2025-06-29,S078,P04264,85,150,28,37,153,10
2025-08-12,S030,P00616,163,181,6,12,64,62
2025-11-17,S054,P01256,89,105,13,3,145,63
2025-02-16,S081,P00591,68,88,12,8,130,97
2025-06-21,S075,P01224,144,255,43,68,172,82
2025-02-28,S073,P04571,386,526,112,28,115,11
2025-11-18,S017,P04288,82,105,11,12,85,92
2025-08-17,S057,P01644,120,242,58,64,170,43
2025-11-17,S088,P02432,197,281,8,76,137,92
2025-07-18,S064,P02828,363,403,15,25,69,10
2025-03-24,S060,P00870,201,277,13,63,65,42
2025-12-31,S094,P01162,379,539,118,42,58,40
2025-04-19,S073,P03669,130,148,0,18,80,90
2025-01-07,S072,P01960,107,189,40,42,128,72
2025-08-01,S001,P01728,283,409,110,16,164,25
2025-05-11,S046,P03155,231,335,73,31,128,30
2025-12-25,S039,P02370,518,550,30,2,80,89
2025-03-03,S077,P01149,206,452,118,128,143,24
2025-02-23,S067,P03633,170,320,82,68,40,87
2025-07-01,S080,P02759,55,77,2,20,145,46
2025-12-07,S008,P01298,374,476,29,73,163,85
2025-05-22,S088,P04656,36,50,6,8,98,29
2025-09-27,S030,P00344,320,485,45,120,169,87
2025-08-20,S014,P02802,176,318,64,78,19,37
2025-12-21,S094,P04163,359,493,70,64,96,70
2025-06-23,S074,P01197,363,494,16,115,116,98
2025-01-18,S064,P02430,113,132,0,19,55,18
2025-08-24,S055,P02589,298,337,1,38,107,13
2025-04-18,S014,P04648,165,242,67,10,45,44
2025-03-03,S093,P02885,42,64,14,8,121,49
2025-03-22,S094,P02051,148,246,62,36,20,97
2025-11-20,S033,P00768,238,410,108,64,63,66
2025-07-20,S048,P04074,102,113,3,8,64,43
2025-06-01,S054,P01098,304,497,119,74,2,80
2025-09-18,S036,P04273,82,157,41,34,144,89
2025-12-08,S029,P03772,22,26,1,3,175,33
2025-10-24,S012,P00209,136,202,20,46,44,80
2025-12-10,S028,P00794,342,455,24,89,199,56
2025-10-09,S059,P01768,255,488,112,121,189,86
2025-12-12,S038,P02482,214,381,98,69,90,42
2025-01-13,S070,P03836,413,598,45,140,186,93
2025-02-14,S018,P02215,405,546,129,12,145,29
2025-11-19,S004,P04083,349,507,53,105,97,63
2025-12-04,S045,P01891,219,459,112,128,50,45
2025-09-08,S030,P02719,278,434,31,125,149,22
2025-02-01,S040,P02132,15,20,2,3,94,99
2025-02-19,S073,P02235,231,280,7,42,68,35
2025-08-18,S071,P03376,367,517,15,135,137,28
2025-04-10,S038,P01139,100,126,14,12,97,82
2025-02-06,S070,P04310,98,132,18,16,89,87
2025-06-18,S017,P04009,407,553,83,63,188,86
2025-03-29,S019,P02084,102,128,14,12,124,73
2025-09-18,S074,P00234,306,488,80,102,6,74
2025-09-01,S090,P04759,131,156,21,4,194,66
2025-08-07,S070,P03308,43,51,5,3,88,76
2025-03-06,S004,P04107,487,586,98,1,192,15
2025-02-16,S081,P01249,52,66,8,6,134,94
2025-03-08,S058,P02485,323,373,12,38,74,59
2025-01-11,S006,P00337,375,562,99,88,145,48
