product_id,product_name,category,subcategory,brand,unit_cost,unit_price,size,color
P01237,Product 1237,Footwear,Bags,BrandA,100.35,186.42,M,Red
P01238,Product 1238,Accessories,Caps,BrandB,126.03,106.8,L,Black
P01239,Product 1239,Footwear,Shoes,BrandB,85.97,249.73,S,Black
P01240,Product 1240,Accessories,Shoes,BrandA,9.51,94.52,L,Blue
P01241,Product 1241,Footwear,Bags,BrandA,71.9,57.78,M,Blue
P01242,Product 1242,Accessories,Shoes,BrandC,72.1,214.82,L,Blue
P01243,Product 1243,Apparel,Bags,BrandB,83.85,195.3,M,Red
P01244,Product 1244,Accessories,Caps,BrandA,102.29,264.9,S,Blue
P01245,Product 1245,Accessories,Bags,BrandA,7.8,288.96,S,Black
P01246,Product 1246,Accessories,Shoes,BrandB,77.79,258.59,M,Red
P01247,Product 1247,Accessories,Caps,BrandA,90.3,27.41,M,Blue
P01248,Product 1248,Footwear,Bags,BrandC,54.79,202.71,S,Red
P01249,Product 1249,Apparel,Caps,BrandC,101.91,237.57,M,Red
P01250,Product 1250,Accessories,Caps,BrandB,38.09,294.76,M,Red
P01251,Product 1251,Footwear,Shoes,BrandC,51.02,118.65,L,Blue
P01252,Product 1252,Apparel,Caps,BrandA,144.6,59.27,S,Red
P01253,Product 1253,Apparel,Shoes,BrandA,55.47,257.35,S,Red
P01254,Product 1254,Apparel,Caps,BrandA,55.24,102.07,M,Red
P01255,Product 1255,Apparel,Bags,BrandA,91.37,183.48,M,Black
P01256,Product 1256,Accessories,Caps,BrandB,145.79,123.07,M,Blue
P01257,Product 1257,Accessories,Bags,BrandC,147.55,126.67,S,Black
P01258,Product 1258,Footwear,Bags,BrandC,89.05,222.41,L,Red
P01259,Product 1259,Footwear,Caps,BrandA,5.16,114.83,S,Red
P01260,Product 1260,Footwear,Bags,BrandB,135.6,210.99,L,Black
P01261,Product 1261,Apparel,Caps,BrandA,87.68,14.16,M,Red
P01262,Product 1262,Apparel,Caps,BrandA,58.07,104.15,S,Black
P01263,Product 1263,Accessories,Bags,BrandB,125.23,102.52,L,Red
P01264,Product 1264,Apparel,Bags,BrandB,62.98,227.16,S,Red
P01265,Product 1265,Apparel,Shoes,BrandA,9.94,101.22,L,Red
P01266,Product 1266,Apparel,Bags,BrandC,124.06,193.66,L,Red
P01267,Product 1267,Footwear,Shoes,BrandA,84.15,209.67,S,Blue
P01268,Product 1268,Footwear,Bags,BrandC,54.03,200.94,M,Blue
P01269,Product 1269,Accessories,Caps,BrandC,41.38,184.96,S,Blue
P01270,Product 1270,Apparel,Bags,BrandB,91.1,129.95,M,Black
P01271,Product 1271,Apparel,Caps,BrandB,35.17,118.26,L,Black
P01272,Product 1272,Accessories,Caps,BrandA,51.96,173.73,L,Black
P01273,Product 1273,Apparel,Caps,BrandC,97.3,28.47,S,Black
P01274,Product 1274,Apparel,Shoes,BrandC,132.82,263.99,S,Blue
P01275,Product 1275,Footwear,Bags,BrandA,82.27,249.34,M,Black
P01276,Product 1276,Accessories,Caps,BrandA,115.07,110.45,M,Black
P01277,Product 1277,Accessories,Caps,BrandA,115.64,174.38,S,Black
P01278,Product 1278,Accessories,Shoes,BrandB,101.33,280.35,M,Red
P01279,Product 1279,Accessories,Bags,BrandA,40.65,88.77,M,Black
P01280,Product 1280,Footwear,Bags,BrandA,130.68,225.31,S,Red
P01281,Product 1281,Footwear,Shoes,BrandC,68.26,33.99,S,Black
P01282,Product 1282,Apparel,Shoes,BrandA,11.41,161.78,L,Black
P01283,Product 1283,Apparel,Bags,BrandC,40.47,266.35,L,Red
P01284,Product 1284,Apparel,Shoes,BrandC,116.0,170.0,S,Black
P01285,Product 1285,Apparel,Bags,BrandB,15.02,188.71,L,Red
P01286,Product 1286,Footwear,Bags,BrandA,26.37,273.22,M,Black
P01287,Product 1287,Accessories,Caps,BrandA,105.66,217.45,S,Black
P01288,Product 1288,Footwear,Caps,BrandC,134.43,211.8,L,Red
P01289,Product 1289,Apparel,Bags,BrandB,96.89,180.05,S,Blue
P01290,Product 1290,Footwear,Bags,BrandB,37.23,193.57,L,Red
P01291,Product 1291,Accessories,Bags,BrandA,12.74,243.07,S,Blue
P01292,Product 1292,Accessories,Bags,BrandC,94.19,293.98,M,Red
P01293,Product 1293,Footwear,Bags,BrandA,11.87,240.64,L,Blue
P01294,Product 1294,Footwear,Bags,BrandA,93.84,215.19,S,Black
P01295,Product 1295,Footwear,Shoes,BrandA,37.71,49.31,M,Blue
P01296,Product 1296,Apparel,Bags,BrandA,136.18,246.95,L,Black
P01297,Product 1297,Footwear,Shoes,BrandC,73.89,223.44,L,Red
P01298,Product 1298,Footwear,Shoes,BrandB,37.47,233.43,S,Blue
P01299,Product 1299,Footwear,Bags,BrandA,128.71,77.02,M,Black
P01300,Product 1300,Accessories,Bags,BrandA,41.84,272.0,S,Red
P01301,Product 1301,Accessories,Shoes,BrandA,49.46,38.21,L,Blue
P01302,Product 1302,Apparel,Shoes,BrandA,125.97,83.55,S,Black
P01303,Product 1303,Apparel,Bags,BrandB,49.77,202.28,S,Blue
P01304,Product 1304,Accessories,Bags,BrandB,64.47,205.38,M,Blue
P01305,Product 1305,Accessories,Shoes,BrandB,55.41,100.86,M,Black
P01306,Product 1306,Accessories,Shoes,BrandB,21.88,213.44,L,Black
P01307,Product 1307,Footwear,Shoes,BrandA,10.64,122.5,M,Red
P01308,Product 1308,Footwear,Caps,BrandC,110.06,10.05,S,Black
P01309,Product 1309,Accessories,Shoes,BrandB,98.54,57.16,L,Black
P01310,Product 1310,Footwear,Caps,BrandB,45.94,265.96,M,Blue
P01311,Product 1311,Footwear,Bags,BrandA,47.86,74.58,S,Black
P01312,Product 1312,Apparel,Bags,BrandA,142.03,42.74,S,Blue
P01313,Product 1313,Accessories,Shoes,BrandA,148.21,207.84,L,Blue
P01314,Product 1314,Accessories,Bags,BrandA,73.65,137.8,L,Black
P01315,Product 1315,Footwear,Bags,BrandC,121.36,241.01,M,Black
P01316,Product 1316,Accessories,Bags,BrandC,111.82,259.82,M,Black
P01317,Product 1317,Apparel,Bags,BrandB,48.11,255.34,M,Black
P01318,Product 1318,Apparel,Caps,BrandC,13.49,100.77,M,Red
P01319,Product 1319,Apparel,Caps,BrandB,25.67,156.61,L,Blue
P01320,Product 1320,Accessories,Shoes,BrandB,126.55,198.54,S,Red
P01321,Product 1321,Accessories,Shoes,BrandC,111.03,103.38,S,Red
P01322,Product 1322,Accessories,Shoes,BrandB,101.33,21.92,M,Blue
P01323,Product 1323,Accessories,Bags,BrandA,23.94,153.74,L,Red
P01324,Product 1324,Accessories,Bags,BrandB,97.79,13.72,M,Black
P01325,Product 1325,Apparel,Caps,BrandA,116.96,285.69,M,Black
P01326,Product 1326,Footwear,Caps,BrandC,129.79,241.04,L,Black
P01327,Product 1327,Apparel,Shoes,BrandC,6.92,65.68,S,Black
P01328,Product 1328,Accessories,Caps,BrandB,104.25,93.4,S,Blue
P01329,Product 1329,Apparel,Caps,BrandA,7.77,295.02,M,Black
P01330,Product 1330,Accessories,Caps,BrandB,107.5,118.33,L,Blue
P01331,Product 1331,Accessories,Caps,BrandC,97.17,237.28,S,Blue
P01332,Product 1332,Apparel,Caps,BrandB,26.51,139.58,S,Blue
P01333,Product 1333,Accessories,Shoes,BrandB,116.09,260.59,L,Blue
P01334,Product 1334,Footwear,Shoes,BrandA,14.91,214.09,L,Red
P01335,Product 1335,Accessories,Caps,BrandC,124.83,16.64,S,Red
P01336,Product 1336,Footwear,Shoes,BrandB,42.98,95.37,M,Black
P01337,Product 1337,Footwear,Bags,BrandA,104.88,171.82,M,Blue
P01338,Product 1338,Accessories,Caps,BrandB,138.93,278.59,S,Black
P01339,Product 1339,Apparel,Bags,BrandA,54.27,39.59,M,Black
P01340,Product 1340,Footwear,Shoes,BrandA,77.92,184.34,M,Black
P01341,Product 1341,Apparel,Shoes,BrandB,72.15,97.63,L,Black
P01342,Product 1342,Footwear,Bags,BrandC,27.85,267.91,L,Blue
P01343,Product 1343,Accessories,Shoes,BrandC,90.6,231.9,L,Blue
P01344,Product 1344,Accessories,Caps,BrandA,112.74,117.21,M,Red
P01345,Product 1345,Footwear,Bags,BrandC,137.95,58.46,L,Blue
P01346,Product 1346,Accessories,Caps,BrandA,128.37,13.33,L,Blue
P01347,Product 1347,Footwear,Bags,BrandC,78.95,190.13,S,Black
P01348,Product 1348,Accessories,Shoes,BrandB,109.26,127.78,L,Blue
P01349,Product 1349,Apparel,Bags,BrandC,121.11,101.28,S,Black
P01350,Product 1350,Accessories,Bags,BrandA,76.56,295.8,M,Blue
P01351,Product 1351,Apparel,Caps,BrandA,21.74,145.18,L,Red
P01352,Product 1352,Accessories,Shoes,BrandC,68.5,227.45,S,Black
P01353,Product 1353,Apparel,Caps,BrandB,127.16,61.45,S,Blue
P01354,Product 1354,Accessories,Shoes,BrandA,91.51,13.9,S,Blue
P01355,Product 1355,Apparel,Caps,BrandA,110.05,131.09,M,Black
P01356,Product 1356,Footwear,Bags,BrandA,31.86,203.04,L,Red
P01357,Product 1357,Footwear,Caps,BrandA,144.83,156.91,M,Red
P01358,Product 1358,Apparel,Shoes,BrandA,63.59,268.24,S,Blue
P01359,Product 1359,Accessories,Shoes,BrandB,99.78,135.85,M,Blue
P01360,Product 1360,Apparel,Bags,BrandC,7.74,100.19,M,Blue
P01361,Product 1361,Accessories,Shoes,BrandB,23.46,275.65,S,Black
P01362,Product 1362,Footwear,Caps,BrandB,118.39,127.97,L,Black
P01363,Product 1363,Accessories,Bags,BrandA,145.36,88.2,L,Black
P01364,Product 1364,Footwear,Shoes,BrandB,51.41,38.32,M,Blue
P01365,Product 1365,Accessories,Shoes,BrandA,10.39,240.06,L,Red
P01366,Product 1366,Accessories,Caps,BrandB,57.33,249.28,S,Black
P01367,Product 1367,Accessories,Caps,BrandA,7.53,19.66,L,Red
P01368,Product 1368,Apparel,Bags,BrandA,32.89,114.01,M,Blue
P01369,Product 1369,Apparel,Shoes,BrandB,114.11,227.46,S,Black
P01370,Product 1370,Footwear,Caps,BrandB,140.88,284.45,S,Black
P01371,Product 1371,Footwear,Bags,BrandC,17.68,119.57,S,Black
P01372,Product 1372,Apparel,Shoes,BrandC,85.9,262.9,M,Blue
P01373,Product 1373,Footwear,Shoes,BrandC,41.81,124.18,M,Blue
P01374,Product 1374,Apparel,Bags,BrandB,25.16,62.05,L,Blue
P01375,Product 1375,Accessories,Bags,BrandB,36.75,11.0,M,Red
P01376,Product 1376,Footwear,Caps,BrandA,88.78,105.75,S,Red
P01377,Product 1377,Footwear,Shoes,BrandC,14.44,119.76,M,Black
P01378,Product 1378,Apparel,Shoes,BrandA,67.96,284.08,M,Black
P01379,Product 1379,Footwear,Shoes,BrandA,24.61,69.76,L,Blue
P01380,Product 1380,Footwear,Bags,BrandA,44.54,120.85,S,Blue
P01381,Product 1381,Accessories,Caps,BrandA,32.66,17.29,L,Blue
P01382,Product 1382,Footwear,Shoes,BrandC,133.03,231.43,L,Black
P01383,Product 1383,Accessories,Bags,BrandA,107.66,275.39,L,Blue
P01384,Product 1384,Apparel,Shoes,BrandB,130.93,78.97,S,Red
P01385,Product 1385,Footwear,Caps,BrandB,60.6,134.41,L,Red
P01386,Product 1386,Accessories,Shoes,BrandB,50.44,45.41,S,Black
P01387,Product 1387,Apparel,Caps,BrandC,60.19,142.48,L,Black
P01388,Product 1388,Footwear,Caps,BrandA,7.69,48.67,L,Red
P01389,Product 1389,Apparel,Shoes,BrandC,110.08,161.77,S,Blue
P01390,Product 1390,Footwear,Shoes,BrandA,55.72,223.04,M,Black
P01391,Product 1391,Apparel,Caps,BrandC,50.43,170.47,L,Black
P01392,Product 1392,Apparel,Bags,BrandC,91.73,81.11,M,Black
P01393,Product 1393,Accessories,Caps,BrandA,68.26,112.6,L,Red
P01394,Product 1394,Apparel,Shoes,BrandC,147.22,195.19,M,Black
P01395,Product 1395,Footwear,Shoes,BrandA,56.66,181.03,M,Red
P01396,Product 1396,Footwear,Bags,BrandB,94.01,49.66,M,Red
P01397,Product 1397,Accessories,Caps,BrandB,50.19,255.04,M,Blue
P01398,Product 1398,Footwear,Caps,BrandB,148.64,147.8,M,Blue
P01399,Product 1399,Footwear,Caps,BrandC,69.54,57.09,S,Blue
P01400,Product 1400,Footwear,Shoes,BrandB,96.95,45.62,M,Black
P01401,Product 1401,Apparel,Caps,BrandA,23.37,290.01,S,Red
P01402,Product 1402,Apparel,Bags,BrandB,111.29,91.65,L,Black
P01403,Product 1403,Footwear,Shoes,BrandB,44.04,273.49,S,Red
P01404,Product 1404,Accessories,Shoes,BrandC,70.05,129.07,M,Black
P01405,Product 1405,Apparel,Caps,BrandA,133.05,121.92,S,Red
P01406,Product 1406,Accessories,Bags,BrandC,145.73,213.27,M,Blue
P01407,Product 1407,Footwear,Shoes,BrandC,66.56,12.87,S,Blue
P01408,Product 1408,Footwear,Shoes,BrandA,126.05,108.05,L,Black
P01409,Product 1409,Apparel,Caps,BrandC,12.74,97.77,M,Red
P01410,Product 1410,Footwear,Caps,BrandA,127.9,261.75,M,Blue
P01411,Product 1411,Apparel,Bags,BrandB,96.28,163.45,S,Red
P01412,Product 1412,Footwear,Caps,BrandA,75.86,115.73,S,Black
P01413,Product 1413,Footwear,Bags,BrandA,134.04,87.16,S,Blue
P01414,Product 1414,Apparel,Shoes,BrandA,127.57,181.25,S,Black
P01415,Product 1415,Apparel,Bags,BrandC,48.06,53.99,S,Black
P01416,Product 1416,Apparel,Bags,BrandA,119.77,81.4,M,Red
P01417,Product 1417,Footwear,Bags,BrandA,19.43,95.15,L,Black
P01418,Product 1418,Footwear,Shoes,BrandA,124.3,186.29,S,Black
P01419,Product 1419,Accessories,Caps,BrandB,102.94,118.24,M,Red
P01420,Product 1420,Apparel,Shoes,BrandA,17.74,156.68,L,Red
P01421,Product 1421,Footwear,Caps,BrandC,104.05,198.63,L,Black
P01422,Product 1422,Footwear,Bags,BrandA,89.18,287.32,S,Blue
P01423,Product 1423,Apparel,Bags,BrandA,91.21,231.8,M,Blue
P01424,Product 1424,Accessories,Bags,BrandB,47.18,127.52,M,Red
P01425,Product 1425,Apparel,Bags,BrandA,43.64,227.0,M,Black
P01426,Product 1426,Accessories,Bags,BrandC,115.57,285.41,M,Blue
P01427,Product 1427,Footwear,Caps,BrandA,42.24,154.82,M,Red
P01428,Product 1428,Accessories,Caps,BrandC,69.71,129.04,L,Red
P01429,Product 1429,Footwear,Bags,BrandB,105.74,32.63,L,Red
P01430,Product 1430,Apparel,Shoes,BrandA,16.54,268.79,L,Black
P01431,Product 1431,Apparel,Shoes,BrandB,91.21,81.47,M,Red
P01432,Product 1432,Apparel,Bags,BrandA,90.46,28.55,L,Blue
P01433,Product 1433,Accessories,Caps,BrandC,104.21,165.79,L,Black
P01434,Product 1434,Footwear,Shoes,BrandB,58.64,255.31,S,Blue
P01435,Product 1435,Apparel,Shoes,BrandA,70.1,127.92,L,Blue
P01436,Product 1436,Apparel,Shoes,BrandC,52.85,237.09,S,Blue
P01437,Product 1437,Footwear,Bags,BrandB,122.18,252.55,M,Black
P01438,Product 1438,Apparel,Shoes,BrandA,23.94,141.78,M,Blue
P01439,Product 1439,Footwear,Shoes,BrandB,144.63,181.38,M,Red
P01440,Product 1440,Footwear,Shoes,BrandA,97.05,164.83,M,Red
P01441,Product 1441,Footwear,Shoes,BrandC,133.6,282.37,L,Blue
P01442,Product 1442,Footwear,Caps,BrandC,66.8,220.4,S,Red
P01443,Product 1443,Footwear,Bags,BrandB,53.18,278.35,M,Black
P01444,Product 1444,Accessories,Bags,BrandB,135.61,73.8,M,Black
P01445,Product 1445,Apparel,Caps,BrandA,19.34,99.97,S,Red
P01446,Product 1446,Accessories,Caps,BrandC,21.98,30.56,S,Red
P01447,Product 1447,Apparel,Bags,BrandA,48.41,154.97,S,Black
P01448,Product 1448,Accessories,Shoes,BrandC,144.17,263.44,S,Blue
P01449,Product 1449,Footwear,Shoes,BrandB,96.79,104.79,S,Black
P01450,Product 1450,Apparel,Bags,BrandA,85.36,47.2,L,Blue
P01451,Product 1451,Apparel,Shoes,BrandA,107.28,29.85,S,Red
P01452,Product 1452,Accessories,Caps,BrandC,65.53,139.78,L,Red
P01453,Product 1453,Accessories,Shoes,BrandC,114.92,57.57,S,Blue
P01454,Product 1454,Apparel,Shoes,BrandC,62.02,110.37,S,Blue
P01455,Product 1455,Accessories,Shoes,BrandB,124.82,247.79,M,Black
P01456,Product 1456,Accessories,Bags,BrandA,43.76,121.37,M,Blue
P01457,Product 1457,Accessories,Caps,BrandC,45.24,186.86,M,Red
P01458,Product 1458,Footwear,Shoes,BrandB,80.75,155.63,M,Red
P01459,Product 1459,Footwear,Bags,BrandC,67.46,218.37,M,Red
P01460,Product 1460,Accessories,Shoes,BrandA,98.98,55.29,M,Blue
P01461,Product 1461,Accessories,Caps,BrandC,57.82,276.93,S,Blue
P01462,Product 1462,Footwear,Shoes,BrandA,38.43,196.65,S,Red
P01463,Product 1463,Footwear,Caps,BrandB,73.12,88.58,M,Blue
P01464,Product 1464,Apparel,Shoes,BrandB,86.34,45.74,M,Black
P01465,Product 1465,Apparel,Caps,BrandC,25.68,53.42,M,Black
P01466,Product 1466,Footwear,Shoes,BrandA,85.72,236.97,S,Blue
P01467,Product 1467,Accessories,Caps,BrandA,51.29,180.55,M,Blue
P01468,Product 1468,Accessories,Shoes,BrandA,61.91,120.42,M,Red
P01469,Product 1469,Accessories,Shoes,BrandC,45.5,106.54,S,Blue
P01470,Product 1470,Accessories,Bags,BrandA,140.05,258.17,S,Red
P01471,Product 1471,Apparel,Bags,BrandA,104.08,263.68,L,Black
P01472,Product 1472,Footwear,Caps,BrandA,43.06,178.57,M,Blue
P01473,Product 1473,Accessories,Shoes,BrandA,98.53,162.12,S,Black
P01474,Product 1474,Apparel,Caps,BrandC,128.04,246.77,L,Blue
P01475,Product 1475,Accessories,Bags,BrandC,63.24,227.31,S,Blue
P01476,Product 1476,Footwear,Caps,BrandA,125.34,126.09,L,Red
P01477,Product 1477,Apparel,Caps,BrandA,27.39,33.99,L,Red
P01478,Product 1478,Footwear,Bags,BrandB,124.3,232.87,M,Blue
P01479,Product 1479,Footwear,Shoes,BrandB,83.34,58.92,M,Blue
P01480,Product 1480,Apparel,Caps,BrandA,37.33,14.75,L,Red
P01481,Product 1481,Apparel,Bags,BrandA,64.04,254.56,M,Black
P01482,Product 1482,Apparel,Shoes,BrandB,148.26,177.69,S,Blue
P01483,Product 1483,Apparel,Bags,BrandB,118.62,268.58,S,Red
P01484,Product 1484,Apparel,Caps,BrandA,88.39,150.53,L,Blue
P01485,Product 1485,Apparel,Shoes,BrandC,21.7,278.68,L,Red
P01486,Product 1486,Apparel,Shoes,BrandC,65.58,112.65,S,Black
P01487,Product 1487,Accessories,Bags,BrandA,43.14,220.11,S,Blue
P01488,Product 1488,Footwear,Bags,BrandA,15.3,97.29,L,Blue
P01489,Product 1489,Apparel,Bags,BrandB,83.62,10.34,S,Black
P01490,Product 1490,Accessories,Shoes,BrandB,133.93,120.13,S,Blue
P01491,Product 1491,Accessories,Shoes,BrandC,102.96,223.95,L,Blue
P01492,Product 1492,Accessories,Caps,BrandA,41.2,53.51,M,Blue
P01493,Product 1493,Footwear,Shoes,BrandB,88.17,156.39,S,Red
P01494,Product 1494,Apparel,Caps,BrandC,141.77,71.57,M,Red
P01495,Product 1495,Accessories,Bags,BrandC,109.82,31.64,M,Blue
P01496,Product 1496,Footwear,Bags,BrandC,104.97,189.06,S,Black
P01497,Product 1497,Footwear,Shoes,BrandB,145.38,286.07,M,Black
P01498,Product 1498,Footwear,Bags,BrandB,120.84,100.1,L,Blue
P01499,Product 1499,Accessories,Bags,BrandA,24.81,178.39,S,Red
P01500,Product 1500,Apparel,Shoes,BrandA,55.41,286.54,S,Red
P01501,Product 1501,Accessories,Caps,BrandC,144.95,198.64,M,Blue
P01502,Product 1502,Accessories,Shoes,BrandC,76.01,205.2,S,Red
P01503,Product 1503,Apparel,Caps,BrandB,21.19,61.89,S,Red
P01504,Product 1504,Apparel,Shoes,BrandB,71.5,152.86,M,Black
P01505,Product 1505,Apparel,Shoes,BrandA,106.06,116.45,M,Blue
P01506,Product 1506,Footwear,Bags,BrandA,149.64,146.58,S,Red
P01507,Product 1507,Apparel,Shoes,BrandA,51.97,242.24,S,Red
P01508,Product 1508,Accessories,Shoes,BrandB,79.54,143.6,L,Red
P01509,Product 1509,Apparel,Caps,BrandC,132.55,28.23,L,Blue
P01510,Product 1510,Accessories,Bags,BrandA,56.51,272.61,S,Blue
P01511,Product 1511,Footwear,Caps,BrandA,20.84,168.0,S,Red
P01512,Product 1512,Accessories,Caps,BrandB,142.6,278.1,L,Black
P01513,Product 1513,Accessories,Bags,BrandA,75.82,175.98,M,Black
P01514,Product 1514,Apparel,Bags,BrandC,77.9,30.19,S,Blue
P01515,Product 1515,Apparel,Bags,BrandB,95.07,170.33,L,Black
P01516,Product 1516,Accessories,Shoes,BrandA,5.51,176.96,L,Red
P01517,Product 1517,Apparel,Bags,BrandA,140.01,72.16,S,Blue
P01518,Product 1518,Footwear,Bags,BrandB,57.41,146.6,S,Blue
P01519,Product 1519,Footwear,Bags,BrandB,62.56,143.24,L,Black
P01520,Product 1520,Apparel,Caps,BrandA,30.25,190.63,S,Blue
P01521,Product 1521,Footwear,Caps,BrandC,59.83,85.29,M,Black
P01522,Product 1522,Apparel,Shoes,BrandB,121.57,178.71,S,Black
P01523,Product 1523,Accessories,Caps,BrandC,121.0,79.88,L,Red
P01524,Product 1524,Accessories,Shoes,BrandA,140.69,139.47,L,Black
P01525,Product 1525,Footwear,Caps,BrandC,63.47,45.58,S,Black
P01526,Product 1526,Apparel,Bags,BrandA,107.76,20.82,L,Blue
P01527,Product 1527,Apparel,Caps,BrandA,78.55,102.97,M,Red
P01528,Product 1528,Footwear,Shoes,BrandA,121.58,89.63,S,Red
P01529,Product 1529,Accessories,Caps,BrandA,108.32,128.01,S,Black
P01530,Product 1530,Footwear,Bags,BrandC,58.35,288.97,L,Blue
P01531,Product 1531,Accessories,Shoes,BrandA,53.82,161.45,M,Blue
P01532,Product 1532,Apparel,Bags,BrandA,41.6,170.42,S,Blue
P01533,Product 1533,Accessories,Bags,BrandC,88.59,283.06,L,Red
P01534,Product 1534,Footwear,Shoes,BrandB,144.76,277.13,S,Red
P01535,Product 1535,Apparel,Bags,BrandC,34.01,266.39,M,Black
P01536,Product 1536,Footwear,Bags,BrandC,18.81,38.42,L,Black
P01537,Product 1537,Footwear,Caps,BrandC,22.31,193.95,S,Blue
P01538,Product 1538,Accessories,Bags,BrandA,118.55,244.35,L,Black
P01539,Product 1539,Footwear,Bags,BrandA,55.77,252.32,L,Blue
P01540,Product 1540,Accessories,Bags,BrandA,37.53,177.59,M,Red
P01541,Product 1541,Apparel,Bags,BrandB,56.16,15.07,M,Black
P01542,Product 1542,Accessories,Shoes,BrandA,98.57,292.38,S,Blue
P01543,Product 1543,Apparel,Caps,BrandB,84.28,146.94,L,Red
P01544,Product 1544,Accessories,Bags,BrandA,112.82,124.14,L,Blue
P01545,Product 1545,Footwear,Bags,BrandC,54.17,124.54,L,Black
P01546,Product 1546,Accessories,Shoes,BrandA,70.54,133.0,S,Blue
P01547,Product 1547,Accessories,Bags,BrandB,19.79,80.23,M,Red
P01548,Product 1548,Apparel,Shoes,BrandB,15.59,104.93,M,Black
P01549,Product 1549,Footwear,Caps,BrandA,72.03,295.75,L,Red
P01550,Product 1550,Accessories,Caps,BrandC,48.73,116.77,S,Black
P01551,Product 1551,Footwear,Bags,BrandA,93.86,162.75,L,Blue
P01552,Product 1552,Accessories,Bags,BrandA,11.24,256.01,M,Red
P01553,Product 1553,Accessories,Bags,BrandA,22.66,162.95,L,Red
P01554,Product 1554,Footwear,Shoes,BrandC,130.45,104.09,L,Blue
P01555,Product 1555,Accessories,Bags,BrandB,87.12,161.89,L,Red
P01556,Product 1556,Footwear,Bags,BrandC,108.25,43.09,M,Red
P01557,Product 1557,Accessories,Caps,BrandB,127.09,47.7,S,Red
P01558,Product 1558,Apparel,Bags,BrandB,72.26,211.29,L,Red
P01559,Product 1559,Footwear,Caps,BrandB,115.35,276.06,M,Blue
P01560,Product 1560,Accessories,Bags,BrandC,81.06,220.45,L,Red
P01561,Product 1561,Accessories,Caps,BrandA,37.3,31.64,S,Red
P01562,Product 1562,Apparel,Bags,BrandA,53.96,126.84,L,Red
P01563,Product 1563,Footwear,Caps,BrandA,76.1,10.74,S,Black
P01564,Product 1564,Accessories,Shoes,BrandA,50.95,158.25,M,Black
P01565,Product 1565,Apparel,Caps,BrandA,53.65,66.03,S,Blue
P01566,Product 1566,Accessories,Caps,BrandC,53.92,261.76,S,Blue
P01567,Product 1567,Footwear,Caps,BrandC,22.81,40.26,M,Blue
P01568,Product 1568,Accessories,Bags,BrandC,17.27,10.42,S,Red
P01569,Product 1569,Accessories,Bags,BrandC,11.74,140.83,S,Black
P01570,Product 1570,Accessories,Bags,BrandC,21.09,55.08,M,Black
P01571,Product 1571,Accessories,Shoes,BrandC,54.84,224.02,S,Blue
P01572,Product 1572,Apparel,Shoes,BrandC,91.11,276.78,S,Black
P01573,Product 1573,Apparel,Caps,BrandA,32.28,22.16,L,Blue
P01574,Product 1574,Footwear,Shoes,BrandB,133.76,124.72,S,Red
P01575,Product 1575,Apparel,Caps,BrandC,122.22,299.08,S,Black
P01576,Product 1576,Apparel,Caps,BrandB,80.48,222.47,S,Red
P01577,Product 1577,Footwear,Caps,BrandC,110.01,286.42,M,Red
P01578,Product 1578,Apparel,Shoes,BrandC,58.12,57.58,S,Black
P01579,Product 1579,Apparel,Bags,BrandA,10.33,74.2,M,Blue
P01580,Product 1580,Footwear,Shoes,BrandB,136.13,54.9,M,Black
P01581,Product 1581,Footwear,Caps,BrandA,23.53,97.69,S,Red
P01582,Product 1582,Footwear,Caps,BrandA,142.45,220.07,S,Blue
P01583,Product 1583,Accessories,Shoes,BrandB,87.92,57.83,S,Red
P01584,Product 1584,Accessories,Caps,BrandA,49.31,162.03,S,Blue
P01585,Product 1585,Footwear,Caps,BrandC,76.85,88.07,S,Black
P01586,Product 1586,Footwear,Shoes,BrandC,77.74,250.47,S,Red
P01587,Product 1587,Footwear,Shoes,BrandC,8.38,11.91,S,Blue
P01588,Product 1588,Accessories,Shoes,BrandC,56.54,74.7,M,Blue
P01589,Product 1589,Accessories,Caps,BrandC,112.28,185.52,L,Black
P01590,Product 1590,Apparel,Caps,BrandA,78.96,38.05,M,Blue
P01591,Product 1591,Apparel,Bags,BrandA,40.41,145.23,S,Blue
P01592,Product 1592,Footwear,Bags,BrandC,53.59,136.5,L,Red
P01593,Product 1593,Accessories,Shoes,BrandC,130.14,257.23,L,Black
